"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordedByID","associatedCollectors","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","samplingEffort","preparations","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey","collId","recordId","references"
3228524,"SEINet","","","PreservedSpecimen","e912216a-0774-4c21-8e8f-e9d5aa90f12b","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Michael B. Piep","26 September 2012","","","","","","Michael B. Piep",NA,"","12.163","2012-09-26",2012,9,26,270,NA,"","Leaf material used for DNA analysis by Claudia Nischwitz","Garden pot (old cedar barrel)","","","","",NA,"","Capsicum sp., Solanum melongena","flower","",1,"",NA,NA,NA,NA,"","USA","Utah","Cache","","Logan; private residence at 480 Canyon Road","",0,NA,41.734167,-111.823344,"WGS84",25,"41° 44' 03'' N 111° 49' 24.04'' W","","","Google Earth","","",1390,NA,NA,NA,NA,"4566ft","","","loganUTfungi","2015-10-16 04:17:53","",102,"urn:uuid:e912216a-0774-4c21-8e8f-e9d5aa90f12b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3228524"
3354884,"SEINet","","","PreservedSpecimen","85d8d859-e297-4f33-800c-cee49edcaddf","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","M. Joe",NA,"C. Cortes","240-A","2009-09-09",2009,9,9,252,NA,"","19-07","mixed conifer forest","","","","",NA,"","Oxalis, Chaenactis, Bromus, Galium, Geranium, Robinia, Chenopodium graveolens, Aquilegia, Quercus, Potentilla, Thalictrum, Pinus, Pseudotsuga, Cupressus","","",NA,"",NA,NA,NA,NA,"","MEXICO","CHIHUAHUA","","","Municipio de Janos, Ejido 5 de mayo, Mesa de las Guacamayas, Mesa Prieta Sur","",0,NA,30.487714,-108.541333,"NAD 27",NA,"12S 736000E 3375400N","","","","","",2403,NA,NA,NA,NA,"","","","marissa","2010-09-27 00:00:00","",102,"urn:uuid:85d8d859-e297-4f33-800c-cee49edcaddf","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3354884"
3354885,"SEINet","","","PreservedSpecimen","d29700a4-93ac-4d0c-911a-13758f107d77","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","M. Joe",NA,"C. Cortes","240-B","2009-09-09",2009,9,9,252,NA,"","19-07","mixed conifer forest","","","","",NA,"","Oxalis, Chaenactis, Bromus, Galium, Geranium, Robinia, Chenopodium graveolens, Aquilegia, Quercus, Potentilla, Thalictrum, Pinus, Pseudotsuga, Cupressus","","",NA,"",NA,NA,NA,NA,"","MEXICO","CHIHUAHUA","","","Municipio de Janos, Ejido 5 de mayo, Mesa de las Guacamayas, Mesa Prieta Sur","",0,NA,30.487714,-108.541333,"NAD 27",NA,"12S 736000E 3375400N","","","","","",2403,NA,NA,NA,NA,"","","","Citlali","2011-01-13 00:00:00","",102,"urn:uuid:d29700a4-93ac-4d0c-911a-13758f107d77","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3354885"
3354886,"SEINet","","","PreservedSpecimen","d43663cc-bfc0-4b7f-8613-128bee4a08d8","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","M. Joe",NA,"C. Cortes","240-C","2009-09-13",2009,9,13,256,NA,"","20-04","Pinus durangensis forest","","","","",NA,"","Lupinus, Quercus, Pinus, Lopezia, Oxalis, Brickelia, Galium, Silene, Pyrola, Pseudotsuga","","",NA,"",NA,NA,NA,NA,"","MEXICO","CHIHUAHUA","","","Municipio de Janos, Ejido 5 de mayo, Mesa de las Guacamayas, Rincón de las Tinajas","",0,NA,30.557277,-108.644849,"NAD 27",NA,"12S 725900E 3382900N","","","","","",2388,NA,NA,NA,NA,"","","","Citlali","2011-01-13 00:00:00","",102,"urn:uuid:d43663cc-bfc0-4b7f-8613-128bee4a08d8","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3354886"
3354933,"SEINet","","","PreservedSpecimen","a73ecece-c164-4285-84d4-6e64c9f1ed4e","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","M. Joe",NA,"C. Cortes","","2009-09-10",2009,9,10,253,NA,"","19-10","mixed conifer forest","","","","",NA,"","Oxalis, Chaenactis, Bromus, Galium, Geranium, Robinia, Chenopodium graveolens, Aquilegia, Quercus, Potentilla, Thalictrum, Pinus, Pseudotsuga, Cupressus","","",NA,"",NA,NA,NA,NA,"","MEXICO","CHIHUAHUA","","","Municipio de Janos, Ejido 5 de mayo, Mesa de las Guacamayas, Mesa Prieta Sur","",0,NA,30.486773,-108.539274,"NAD 27",NA,"12S 736200E 3375300N","","","","","",2447,NA,NA,NA,NA,"","","","Citlali","2011-04-06 00:00:00","",102,"urn:uuid:a73ecece-c164-4285-84d4-6e64c9f1ed4e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3354933"
5497701,"SEINet","","","Observation","63f27b79-1185-40b4-8b50-74c4e9cb1fd9","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","L. R. Landrum","Dec 2014","","","","","","Sue Carnahan",NA,"Tom Van Devender, Max Licher","SC 711","2014-09-27",2014,9,27,270,NA,"","ASU","Seasonal drainage with oak and mesquite","","Annual forb, 20cm; leaves shallowly toothed; stems and leaves with spreading hairs, especially on new growth; flowers pale yellow, small, with pale straight anthers","","",NA,"","Quercus emoryi, Quercus oblongifolia, Prosopis velutina, Erythrina flabelliformis, Aristida ternipes, Mimosa dysocarpa, Bothriochloa barbinodis, Brickellia venosa, Brickellia californica, Hibiscus biseptus, Elytraria imbricata, Ipomoea, Tetramerium nervosum, Gomphrena sonorae, Baccharis sarothroides, Baccharis salicifolia, Baccharis pteronioides, Baccharis thesioides","","",0,"",NA,NA,NA,NA,"","United States","Arizona","Santa Cruz","","Ruby in Pajarito Mountains, drainage below tailings","",0,NA,31.45502,-111.23434,"WGS84",NA,"","","","","","",1262,NA,NA,NA,NA,"","","","suecar","2015-07-13 14:23:47","",102,"urn:uuid:63f27b79-1185-40b4-8b50-74c4e9cb1fd9","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5497701"
11181624,"SEINet","","","PreservedSpecimen","21abd51c-cc95-45df-a71d-b5ef698e2138","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Walter Fertig",NA,"Liz Makings & Marcia Radke","30166","2014-10-24",2014,10,24,297,NA,"","","Weedy meadow on flats west of river. Community of Aster spinosus, Echinochloa crus-galli, Boerhavia, Amaranthus palmeri, Verbesina encelioides","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Arizona","Cochise","","San Pedro River, south end of San Pedro Riparian National Conservation Area, ca 2 air miles SSW of Hereford, 2.3 miles N of Palominas, ca 5.2 miles N of Mexico. T23S R22E S21 NE4 SE4SE4","",NA,NA,31.41257,-110.106122,"",NA,"UTM 12R 584967E 3475672N NAD83","","","","","",1262,NA,NA,NA,NA,"4140 ft","","","waltola64","2016-09-18 16:45:18","",102,"urn:uuid:21abd51c-cc95-45df-a71d-b5ef698e2138","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11181624"
13352609,"SEINet","","","PreservedSpecimen","dfda3131-9dcc-44da-bda3-48fe9c5532d3","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Walter Fertig",NA,"Liz Makings & Marcia Radke","30169","2014-10-24",2014,10,24,297,NA,"","","Weedy meadow on flats west of river. Community of Aster spinosus, Echinochloa crus-galli, Boerhavia, Amaranthus palmeri, Verbesina encelioides","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Arizona","Cochise","","San Pedro River, south end of San Pedro Riparian National Conservation Area, ca 2 air miles SSW of Hereford, 2.3 miles N of Palominas, ca 5.2 miles N of Mexico. T23S R22E S21 NE4 SE4SE4","",NA,NA,31.41257,-110.106122,"WGS84",NA,"UTM 12R 584967E 3475672N NAD83","Fertig","","","","",1262,NA,NA,NA,NA,"4140 ft","","","waltola64","2017-03-06 20:14:26","",102,"urn:uuid:dfda3131-9dcc-44da-bda3-48fe9c5532d3","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=13352609"
3049289,"DBG","KHD","","PreservedSpecimen","864652f6-990b-4f99-b620-1e75976691cd","","34403","Plantae","Magnoliophyta",NA,"Solanales","SOLANACEAE","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Peter Root",NA,"","s.n.","1998-10-14",1998,10,14,287,NA,"","","CULTIVATED","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Denver County","","Denver, 4915 W 31st Ave.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-11-03 15:51:55","KHD34403",113,"urn:uuid:864652f6-990b-4f99-b620-1e75976691cd","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3049289"
3049297,"DBG","KHD","","PreservedSpecimen","6099d79e-e1f3-4fea-a191-bc95242bf718","","34410","Plantae","Magnoliophyta",NA,"Solanales","SOLANACEAE","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Janet L. Wingate",NA,"Irene Bundy","5827A","1995-08-26",1995,8,26,238,NA,"","Flora of the buffalo Peaks Wilderness Area and vicinity, ","volunteer in garden","","","","",NA,"","","","introduced",NA,"",NA,NA,NA,NA,"","USA","Colorado","Denver County","","Denver, 3048 S. Ivan Way","",NA,NA,39.659587,-105.062746,"",33,"","ricklevy","","georef batch tool 2014-04-08; GeoLocate","reviewed - high confidence","",NA,NA,NA,NA,NA,"","","","","2015-11-03 15:51:55","KHD34410",113,"urn:uuid:6099d79e-e1f3-4fea-a191-bc95242bf718","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3049297"
3820944,"DBG","KHD","","PreservedSpecimen","0d81db5a-d64c-4334-9b55-8186ea765e88","KHD00052234","34410","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Janet L. Wingate",NA,"","5827A","1995-08-26",1995,8,26,238,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","USA","Colorado","Denver","","3048 South Ivan Way, Denver.","",0,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","Michael Yost","2016-05-12 16:48:32","",113,"urn:uuid:0d81db5a-d64c-4334-9b55-8186ea765e88","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3820944"
4204987,"DBG","KHD","","PreservedSpecimen","e240c204-6f82-43e1-bbff-f8006e6a13b7","","31872","Plantae","Magnoliophyta",NA,"Solanales","SOLANACEAE","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Steve Peck",NA,"","202","1997-07-29",1997,7,29,210,NA,"","","","","","","",NA,"","","","managed",1,"",NA,NA,NA,NA,"","USA","Colorado","Denver County","","Denver Botanic Gardens, 909 York Street, Aztec Garden","",NA,NA,39.73193,-104.9619,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-11-03 15:51:55","",113,"urn:uuid:e240c204-6f82-43e1-bbff-f8006e6a13b7","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4204987"
4906629,"EIU","","","PreservedSpecimen","e24f4c7b-f135-4a3d-bbe5-ec78e863da01","","62600","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Gordon C. Tucker",NA,"Edwin H. Horning","12449","2001-07-29",2001,7,29,210,NA,"2001","","Disturbed area where lawn clippings were dumped.","","","","",NA,"Herbs with yellow flowers with purple centers.","","","",NA,"",NA,NA,NA,NA,"","USA","New York","Suffolk","","Fishers Island: Whisler Alley, due N of Police Station. Elev. 5 m.","",NA,NA,41.257222,-72.026389,"",NA,"41°15'26"" N 72°01'35""W","","","","","",NA,NA,NA,NA,NA,"","","","","2017-02-21 16:29:53","",133,"urn:uuid:e24f4c7b-f135-4a3d-bbe5-ec78e863da01","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4906629"
3535467,"SDSU","","","PreservedSpecimen","","SDSU11212","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","J. P. Rebman","05/10/2011","","","","","","F. Youngberg",NA,"","","",NA,NA,NA,NA,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Los Angeles Co.","","Orange orchard near Claremont.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2017-01-26 23:03:57","SDSU11212",141,"urn:uuid:0c6cea57-5754-48f4-b906-a992b4517738","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3535467"
3542059,"SDSU","","","PreservedSpecimen","","SDSU19642","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Jon P. Rebman","","","","","","","Jon P. Rebman",NA,"W. Schmidtmann and volunteers","20471","2010-11-16",2010,11,16,320,NA,"11/16/2010","","Riparian/Oak Woodland with Platanus racemosa, Quercus agrifolia var. agrifolia, Baccharis salicifolia, Artemisia douglasiana, Salix spp., Toxicodendron diversilobum, Amorpha fruticosa, Leymus condensatus, and Xanthium strumarium","","Annual, flowers yellow with darker basal spots; rare","","",NA,"","","In flower and fruit.","",NA,"",NA,NA,NA,NA,"","United States","California","San Diego Co.","","Camp Pendleton: Golf Training Area; west of the Santa Margarita River; along De Luz Creek north of Camp De Luz","",NA,NA,33.3945,-117.32041,"",NA,"","","","","","",65,NA,NA,NA,NA,"213.3 ft","","","","2017-01-26 23:03:57","SDSU19642",141,"urn:uuid:213c6f2e-9fc3-4483-927d-15188c9e0ad9","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3542059"
9321570,"USCH","MAIN","","PreservedSpecimen","5e11d3fc-ff6d-11e2-9beb-001c23ce290f","","64996","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Whitson, M.","","","","","","","Pyne, M.",NA,"","88-216","1988-08-16",1988,8,16,229,NA,"","","Flowerbed N of NCSU Botany Dept. Greenhouse.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","North Carolina","Wake County","","UNK","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2017-04-13 10:07:48","5e11d3fc-ff6d-11e2-9beb-001c23ce290f",147,"urn:uuid:136e9b90-9755-4b61-86ec-549818f333a2","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=9321570"
3807472,"ISTC","","","PreservedSpecimen","c483e590-f68f-4b4d-91c7-bef43a517c87","","3693","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","ground cherry","","","","",NA,"","","1995-07-18",1895,7,18,199,NA,"1895-7-00","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","",153,"urn:uuid:c483e590-f68f-4b4d-91c7-bef43a517c87","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3807472"
3807473,"ISTC","","","PreservedSpecimen","67d16bdd-dd19-4d0c-8b56-0192bfd05d05","","3694","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","ground cherry","","","","beede, j.w.",NA,"","","1992-06-18",1892,6,18,170,NA,"1892-6-00","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","usa","kansas","","","topeka","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","",153,"urn:uuid:67d16bdd-dd19-4d0c-8b56-0192bfd05d05","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3807473"
3807515,"ISTC","","","PreservedSpecimen","7c6b2399-6246-4e3d-830e-e2969347992e","","3736","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","ground cherry","","","","wilson, s.",NA,"","","1996-05-18",1896,5,18,139,NA,"1896-5-00","pasture","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","usa","kansas","","","topeka","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","",153,"urn:uuid:7c6b2399-6246-4e3d-830e-e2969347992e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3807515"
3807518,"ISTC","","","PreservedSpecimen","25ab0a11-0358-41eb-b141-6912c1d965b8","","3739","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","ground cherry","","","","sellards, k.",NA,"","","1996-05-18",1896,5,18,139,NA,"1896-5-00","prairies","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","usa","kansas","","","topeka","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","",153,"urn:uuid:25ab0a11-0358-41eb-b141-6912c1d965b8","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3807518"
3807525,"ISTC","","","PreservedSpecimen","7b07ee0f-1c68-469e-9a21-4da2cf7e9374","","3746","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","ground cherry","","","","noble, p.",NA,"","","1996-05-18",1896,5,18,139,NA,"1896-5-00","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-06 14:31:47","",153,"urn:uuid:7b07ee0f-1c68-469e-9a21-4da2cf7e9374","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3807525"
10546707,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:1653703","1653703","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Benjamin F. Bush",NA,"","Bush 1741","1930-06-02",1930,6,2,153,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Jackson","","Introduced, Courtney, MO.","",NA,NA,39.15556,-94.39333,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2009-07-17 17:17:00","urn:catalog:MO:Tropicos:1653703",157,"urn:uuid:f1544616-7468-4867-98b3-101d0273cbab","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10546707"
10546708,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:1653677","1653677","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Benjamin F. Bush",NA,"","Bush UMO 15345","1935-08-08",1935,8,8,220,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Jackson","","Waste ground, Courtney, MO.","",NA,NA,39.15556,-94.39333,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2009-07-17 17:17:00","urn:catalog:MO:Tropicos:1653677",157,"urn:uuid:6c11d5c9-0697-4303-94ef-e175705da243","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10546708"
10546709,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:1653690","1653690","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Benjamin F. Bush",NA,"","Bush 11536","1927-09-08",1927,9,8,251,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Jackson","","Introduced, Courtney, MO.","",NA,NA,39.15556,-94.39333,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2009-07-17 17:17:00","urn:catalog:MO:Tropicos:1653690",157,"urn:uuid:8aabf1bf-091f-4acb-a0bf-5ae070386e80","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10546709"
